page,old_full_name,new_full_name,new_leaf_name,tooltip_label,type,rect
3,topmostSubform[0].Page3[0].f3_49[0],topmostSubform[0].Page3[0].line25c_cost_of_enabling_property,line25c_cost_of_enabling_property,Line25c Cost Of Enabling Property,Text,"(410.4, 131.969, 481.65, 143.968)"
3,topmostSubform[0].Page3[0].f3_52[0],topmostSubform[0].Page3[0].line25e_multiply_line25c_by_30_percent_max_600,line25e_multiply_line25c_by_30_percent_max_600,Line25e Multiply Line25c By 30 Percent Max 600,Text,"(504, 53.968, 576, 65.967)"
3,topmostSubform[0].Page3[0].Ln_22a[0].Box1-4[0].f3_22[0],topmostSubform[0].Page3[0].Ln_22a[0].Box1-4[0].line22a_central_ac_manufacturer_pin_chars_1_4,line22a_central_ac_manufacturer_pin_chars_1_4,Line22a Central Ac Manufacturer Pin Chars 1 4,Text,"(64.8, 523.968, 129.6, 535.968)"
3,topmostSubform[0].Page3[0].Ln_22a[0].Box5-17[0].f3_23[0],topmostSubform[0].Page3[0].Ln_22a[0].Box5-17[0].line22a_central_ac_manufacturer_pin_chars_5_17,line22a_central_ac_manufacturer_pin_chars_5_17,Line22a Central Ac Manufacturer Pin Chars 5 17,Text,"(129.6, 523.968, 338.4, 535.968)"
3,topmostSubform[0].Page3[0].Ln_24a[0].Box1-4[0].f3_37[0],topmostSubform[0].Page3[0].Ln_24a[0].Box1-4[0].line24a_furnace_boiler_manufacturer_pin_chars_1_4,line24a_furnace_boiler_manufacturer_pin_chars_1_4,Line24a Furnace Boiler Manufacturer Pin Chars 1 4,Text,"(64.8, 319.967, 129.6, 331.967)"
3,topmostSubform[0].Page3[0].Ln_24a[0].Box5-17[0].f3_38[0],topmostSubform[0].Page3[0].Ln_24a[0].Box5-17[0].line24a_furnace_boiler_manufacturer_pin_chars_5_17,line24a_furnace_boiler_manufacturer_pin_chars_5_17,Line24a Furnace Boiler Manufacturer Pin Chars 5 17,Text,"(129.6, 319.967, 338.4, 331.967)"
3,topmostSubform[0].Page3[0].Ln23ai[0].Box1-4[0].f3_28[0],topmostSubform[0].Page3[0].Ln23ai[0].Box1-4[0].line23a_water_heater_i_manufacturer_pin_chars_1_4,line23a_water_heater_i_manufacturer_pin_chars_1_4,Line23a Water Heater I Manufacturer Pin Chars 1 4,Text,"(64.8, 439.969, 129.6, 451.969)"
3,topmostSubform[0].Page3[0].Ln23ai[0].Box5-17[0].f3_29[0],topmostSubform[0].Page3[0].Ln23ai[0].Box5-17[0].line23a_water_heater_i_manufacturer_pin_chars_5_17,line23a_water_heater_i_manufacturer_pin_chars_5_17,Line23a Water Heater I Manufacturer Pin Chars 5 17,Text,"(129.6, 439.969, 338.4, 451.969)"
3,topmostSubform[0].Page3[0].Ln23aii[0].Box1-4[0].f3_30[0],topmostSubform[0].Page3[0].Ln23aii[0].Box1-4[0].line23a_water_heater_ii_manufacturer_pin_chars_1_4,line23a_water_heater_ii_manufacturer_pin_chars_1_4,Line23a Water Heater Ii Manufacturer Pin Chars 1 4,Text,"(64.8, 415.968, 129.6, 427.968)"
3,topmostSubform[0].Page3[0].Ln23aii[0].Box5-17[0].f3_31[0],topmostSubform[0].Page3[0].Ln23aii[0].Box5-17[0].line23a_water_heater_ii_manufacturer_pin_chars_5_17,line23a_water_heater_ii_manufacturer_pin_chars_5_17,Line23a Water Heater Ii Manufacturer Pin Chars 5 17,Text,"(129.6, 415.968, 338.4, 427.968)"
3,topmostSubform[0].Page3[0].Table_Line21c[0].Row1[0].f3_01[0],topmostSubform[0].Page3[0].Table_Line21c[0].Row1[0].line21c_home1_address_street,line21c_home1_address_street,Line21c Home1 Address Street,Text,"(64.8, 623.967, 251.25, 635.966)"
3,topmostSubform[0].Page3[0].Table_Line21c[0].Row1[0].f3_02[0],topmostSubform[0].Page3[0].Table_Line21c[0].Row1[0].line21c_home1_address_unit_no,line21c_home1_address_unit_no,Line21c Home1 Address Unit No,Text,"(252, 623.967, 295.2, 635.966)"
3,topmostSubform[0].Page3[0].Table_Line21c[0].Row1[0].f3_03[0],topmostSubform[0].Page3[0].Table_Line21c[0].Row1[0].line21c_home1_address_city,line21c_home1_address_city,Line21c Home1 Address City,Text,"(296.2, 623.967, 388.05, 635.966)"
3,topmostSubform[0].Page3[0].Table_Line21c[0].Row1[0].f3_04[0],topmostSubform[0].Page3[0].Table_Line21c[0].Row1[0].line21c_home1_address_state,line21c_home1_address_state,Line21c Home1 Address State,Text,"(388.8, 623.967, 417.6, 635.966)"
3,topmostSubform[0].Page3[0].Table_Line21c[0].Row1[0].f3_05[0],topmostSubform[0].Page3[0].Table_Line21c[0].Row1[0].line21c_home1_address_zip,line21c_home1_address_zip,Line21c Home1 Address Zip,Text,"(417.6, 623.967, 475.2, 635.966)"
3,topmostSubform[0].Page3[0].Table_Line21c[0].Row2[0].f3_06[0],topmostSubform[0].Page3[0].Table_Line21c[0].Row2[0].line21c_home2_address_street,line21c_home2_address_street,Line21c Home2 Address Street,Text,"(64.8, 611.968, 251.25, 623.967)"
3,topmostSubform[0].Page3[0].Table_Line21c[0].Row2[0].f3_07[0],topmostSubform[0].Page3[0].Table_Line21c[0].Row2[0].line21c_home2_address_unit_no,line21c_home2_address_unit_no,Line21c Home2 Address Unit No,Text,"(252, 611.968, 295.2, 623.967)"
3,topmostSubform[0].Page3[0].Table_Line21c[0].Row2[0].f3_08[0],topmostSubform[0].Page3[0].Table_Line21c[0].Row2[0].line21c_home2_address_city,line21c_home2_address_city,Line21c Home2 Address City,Text,"(296.2, 611.968, 388.05, 623.967)"
3,topmostSubform[0].Page3[0].Table_Line21c[0].Row2[0].f3_09[0],topmostSubform[0].Page3[0].Table_Line21c[0].Row2[0].line21c_home2_address_state,line21c_home2_address_state,Line21c Home2 Address State,Text,"(388.8, 611.968, 417.6, 623.967)"
3,topmostSubform[0].Page3[0].Table_Line21c[0].Row2[0].f3_10[0],topmostSubform[0].Page3[0].Table_Line21c[0].Row2[0].line21c_home2_address_zip,line21c_home2_address_zip,Line21c Home2 Address Zip,Text,"(417.6, 611.968, 475.2, 623.967)"
3,topmostSubform[0].Page3[0].Table_Line21c[0].Row3[0].f3_11[0],topmostSubform[0].Page3[0].Table_Line21c[0].Row3[0].line21c_home3_address_street,line21c_home3_address_street,Line21c Home3 Address Street,Text,"(64.8, 599.969, 251.25, 611.968)"
3,topmostSubform[0].Page3[0].Table_Line21c[0].Row3[0].f3_12[0],topmostSubform[0].Page3[0].Table_Line21c[0].Row3[0].line21c_home3_address_unit_no,line21c_home3_address_unit_no,Line21c Home3 Address Unit No,Text,"(252, 599.969, 295.2, 611.968)"
3,topmostSubform[0].Page3[0].Table_Line21c[0].Row3[0].f3_13[0],topmostSubform[0].Page3[0].Table_Line21c[0].Row3[0].line21c_home3_address_city,line21c_home3_address_city,Line21c Home3 Address City,Text,"(296.2, 599.969, 388.05, 611.968)"
3,topmostSubform[0].Page3[0].Table_Line21c[0].Row3[0].f3_14[0],topmostSubform[0].Page3[0].Table_Line21c[0].Row3[0].line21c_home3_address_state,line21c_home3_address_state,Line21c Home3 Address State,Text,"(388.8, 599.969, 417.6, 611.968)"
3,topmostSubform[0].Page3[0].Table_Line21c[0].Row3[0].f3_15[0],topmostSubform[0].Page3[0].Table_Line21c[0].Row3[0].line21c_home3_address_zip,line21c_home3_address_zip,Line21c Home3 Address Zip,Text,"(417.6, 599.969, 475.2, 611.968)"
3,topmostSubform[0].Page3[0].Table_Line21c[0].Row4[0].f3_16[0],topmostSubform[0].Page3[0].Table_Line21c[0].Row4[0].line21c_home4_address_street,line21c_home4_address_street,Line21c Home4 Address Street,Text,"(64.8, 587.97, 251.25, 599.969)"
3,topmostSubform[0].Page3[0].Table_Line21c[0].Row4[0].f3_17[0],topmostSubform[0].Page3[0].Table_Line21c[0].Row4[0].line21c_home4_address_unit_no,line21c_home4_address_unit_no,Line21c Home4 Address Unit No,Text,"(252, 587.97, 295.2, 599.969)"
3,topmostSubform[0].Page3[0].Table_Line21c[0].Row4[0].f3_18[0],topmostSubform[0].Page3[0].Table_Line21c[0].Row4[0].line21c_home4_address_city,line21c_home4_address_city,Line21c Home4 Address City,Text,"(296.2, 587.97, 388.05, 599.969)"
3,topmostSubform[0].Page3[0].Table_Line21c[0].Row4[0].f3_19[0],topmostSubform[0].Page3[0].Table_Line21c[0].Row4[0].line21c_home4_address_state,line21c_home4_address_state,Line21c Home4 Address State,Text,"(388.8, 587.97, 417.6, 599.969)"
3,topmostSubform[0].Page3[0].Table_Line21c[0].Row4[0].f3_20[0],topmostSubform[0].Page3[0].Table_Line21c[0].Row4[0].line21c_home4_address_zip,line21c_home4_address_zip,Line21c Home4 Address Zip,Text,"(417.6, 587.97, 475.2, 599.969)"
4,topmostSubform[0].Page4[0].c4_1[0],topmostSubform[0].Page4[0].line26a_home_energy_audit_yes,line26a_home_energy_audit_yes,Line26a Home Energy Audit Yes,CheckBox,"(511.2, 697.47, 520.2, 706.47)"
4,topmostSubform[0].Page4[0].c4_1[1],topmostSubform[0].Page4[0].line26a_home_energy_audit_no,line26a_home_energy_audit_no,Line26a Home Energy Audit No,CheckBox,"(550.2, 697.47, 559.2, 706.47)"
4,topmostSubform[0].Page4[0].c4_2[0],topmostSubform[0].Page4[0].line32a_joint_occupants_special_rule_check,line32a_joint_occupants_special_rule_check,Line32a Joint Occupants Special Rule Check,CheckBox,"(297.199, 331.969, 305.199, 339.969)"
4,topmostSubform[0].Page4[0].c4_3[0],topmostSubform[0].Page4[0].line32b_condo_or_coop_fractional_share_check,line32b_condo_or_coop_fractional_share_check,Line32b Condo Or Coop Fractional Share Check,CheckBox,"(347.599, 308.468, 355.599, 316.468)"
4,topmostSubform[0].Page4[0].f4_01[0],topmostSubform[0].Page4[0].line26b_cost_of_home_energy_audits,line26b_cost_of_home_energy_audits,Line26b Cost Of Home Energy Audits,Text,"(410.4, 671.969, 481.65, 683.968)"
4,topmostSubform[0].Page4[0].f4_02[0],topmostSubform[0].Page4[0].line26c_multiply_line26b_by_30_percent_max_150,line26c_multiply_line26b_by_30_percent_max_150,Line26c Multiply Line26b By 30 Percent Max 150,Text,"(504, 659.97, 576, 671.969)"
4,topmostSubform[0].Page4[0].f4_03[0],topmostSubform[0].Page4[0].line27_add_lines_18b_19h_20d_22d_23d_24d_25e_and_26c,line27_add_lines_18b_19h_20d_22d_23d_24d_25e_and_26c,Line27 Add Lines 18b 19h 20d 22d 23d 24d 25e And 26c,Text,"(410.4, 647.968, 481.65, 659.967)"
4,topmostSubform[0].Page4[0].f4_04[0],topmostSubform[0].Page4[0].line28_smaller_of_line27_or_1200,line28_smaller_of_line27_or_1200,Line28 Smaller Of Line27 Or 1200,Text,"(504, 635.969, 576, 647.968)"
4,topmostSubform[0].Page4[0].f4_05[0],topmostSubform[0].Page4[0].line29a_cost_of_most_expensive_heat_pump,line29a_cost_of_most_expensive_heat_pump,Line29a Cost Of Most Expensive Heat Pump,Text,"(410.4, 599.969, 481.65, 611.968)"
4,topmostSubform[0].Page4[0].f4_08[0],topmostSubform[0].Page4[0].line29b_cost_of_all_other_heat_pumps,line29b_cost_of_all_other_heat_pumps,Line29b Cost Of All Other Heat Pumps,Text,"(410.4, 563.969, 481.65, 575.968)"
4,topmostSubform[0].Page4[0].f4_09[0],topmostSubform[0].Page4[0].line29c_cost_of_most_expensive_heat_pump_water_heater,line29c_cost_of_most_expensive_heat_pump_water_heater,Line29c Cost Of Most Expensive Heat Pump Water Heater,Text,"(410.4, 539.968, 481.65, 551.967)"
4,topmostSubform[0].Page4[0].f4_12[0],topmostSubform[0].Page4[0].line29d_cost_of_all_other_heat_pump_water_heaters,line29d_cost_of_all_other_heat_pump_water_heaters,Line29d Cost Of All Other Heat Pump Water Heaters,Text,"(410.4, 491.969, 481.65, 503.968)"
4,topmostSubform[0].Page4[0].f4_13[0],topmostSubform[0].Page4[0].line29e_cost_of_most_expensive_biomass_stove_or_boiler,line29e_cost_of_most_expensive_biomass_stove_or_boiler,Line29e Cost Of Most Expensive Biomass Stove Or Boiler,Text,"(410.4, 467.968, 481.65, 479.967)"
4,topmostSubform[0].Page4[0].f4_16[0],topmostSubform[0].Page4[0].line29f_cost_of_all_other_biomass_stoves,line29f_cost_of_all_other_biomass_stoves,Line29f Cost Of All Other Biomass Stoves,Text,"(410.4, 431.968, 481.65, 443.967)"
4,topmostSubform[0].Page4[0].f4_17[0],topmostSubform[0].Page4[0].line29g_add_lines_29a_through_29f,line29g_add_lines_29a_through_29f,Line29g Add Lines 29a Through 29f,Text,"(410.4, 413.968, 481.65, 425.967)"
4,topmostSubform[0].Page4[0].f4_18[0],topmostSubform[0].Page4[0].line29h_multiply_line29g_by_30_percent_max_2000,line29h_multiply_line29g_by_30_percent_max_2000,Line29h Multiply Line29g By 30 Percent Max 2000,Text,"(504, 401.969, 576, 413.968)"
4,topmostSubform[0].Page4[0].f4_19[0],topmostSubform[0].Page4[0].line30_add_lines_28_and_29h,line30_add_lines_28_and_29h,Line30 Add Lines 28 And 29h,Text,"(504, 389.97, 576, 401.969)"
4,topmostSubform[0].Page4[0].f4_20[0],topmostSubform[0].Page4[0].line31_limitation_based_on_tax_liability,line31_limitation_based_on_tax_liability,Line31 Limitation Based On Tax Liability,Text,"(504, 365.969, 576, 377.968)"
4,topmostSubform[0].Page4[0].f4_21[0],topmostSubform[0].Page4[0].line32_energy_efficient_home_improvement_credit,line32_energy_efficient_home_improvement_credit,Line32 Energy Efficient Home Improvement Credit,Text,"(504, 341.968, 576, 353.967)"
4,topmostSubform[0].Page4[0].Ln_29a[0].Box1-4[0].f4_06[0],topmostSubform[0].Page4[0].Ln_29a[0].Box1-4[0].line29a_heat_pump_manufacturer_pin_chars_1_4,line29a_heat_pump_manufacturer_pin_chars_1_4,Line29a Heat Pump Manufacturer Pin Chars 1 4,Text,"(64.8, 583.969, 129.6, 595.969)"
4,topmostSubform[0].Page4[0].Ln_29a[0].Box5-17[0].f4_07[0],topmostSubform[0].Page4[0].Ln_29a[0].Box5-17[0].line29a_heat_pump_manufacturer_pin_chars_5_17,line29a_heat_pump_manufacturer_pin_chars_5_17,Line29a Heat Pump Manufacturer Pin Chars 5 17,Text,"(129.6, 583.969, 338.4, 595.969)"
4,topmostSubform[0].Page4[0].Ln_29c[0].Box1-4[0].f4_10[0],topmostSubform[0].Page4[0].Ln_29c[0].Box1-4[0].line29c_heat_pump_water_heater_manufacturer_pin_chars_1_4,line29c_heat_pump_water_heater_manufacturer_pin_chars_1_4,Line29c Heat Pump Water Heater Manufacturer Pin Chars 1 4,Text,"(64.8, 523.968, 129.6, 535.968)"
4,topmostSubform[0].Page4[0].Ln_29c[0].Box5-17[0].f4_11[0],topmostSubform[0].Page4[0].Ln_29c[0].Box5-17[0].line29c_heat_pump_water_heater_manufacturer_pin_chars_5_17,line29c_heat_pump_water_heater_manufacturer_pin_chars_5_17,Line29c Heat Pump Water Heater Manufacturer Pin Chars 5 17,Text,"(129.6, 523.968, 338.4, 535.968)"
4,topmostSubform[0].Page4[0].Ln_29e[0].Box1-4[0].f4_14[0],topmostSubform[0].Page4[0].Ln_29e[0].Box1-4[0].line29e_biomass_stove_manufacturer_pin_chars_1_4,line29e_biomass_stove_manufacturer_pin_chars_1_4,Line29e Biomass Stove Manufacturer Pin Chars 1 4,Text,"(64.8, 451.968, 129.6, 463.968)"
4,topmostSubform[0].Page4[0].Ln_29e[0].Box5-17[0].f4_15[0],topmostSubform[0].Page4[0].Ln_29e[0].Box5-17[0].line29e_biomass_stove_manufacturer_pin_chars_5_17,line29e_biomass_stove_manufacturer_pin_chars_5_17,Line29e Biomass Stove Manufacturer Pin Chars 5 17,Text,"(129.6, 451.968, 338.4, 463.968)"
