page,old_full_name,new_full_name,new_leaf_name,tooltip_label,type,rect
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row23[0].Ln23[0].f2_22[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row23[0].Ln23[0].part3_line23_phasein_range_amount,part3_line23_phasein_range_amount,Part3 Line23 Phasein Range Amount,Text,"(266.4, 563.969, 337.65, 575.97)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row23[0].f2_23_RO[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row23[0].part3_line23_phasein_range_amount_display_trade_a,part3_line23_phasein_range_amount_display_trade_a,Part3 Line23 Phasein Range Amount Display Trade A,Text,"(360, 563.969, 431.25, 575.97)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row23[0].f2_24_RO[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row23[0].part3_line23_phasein_range_amount_display_trade_b,part3_line23_phasein_range_amount_display_trade_b,Part3 Line23 Phasein Range Amount Display Trade B,Text,"(432, 563.969, 503.25, 575.97)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row23[0].f2_25_RO[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row23[0].part3_line23_phasein_range_amount_display_trade_c,part3_line23_phasein_range_amount_display_trade_c,Part3 Line23 Phasein Range Amount Display Trade C,Text,"(504, 563.969, 576, 575.97)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row24[0].Ln24[0].f2_26[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row24[0].Ln24[0].part3_line24_phasein_ratio,part3_line24_phasein_ratio,Part3 Line24 Phasein Ratio,Text,"(266.4, 551.97, 324, 563.969)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row24[0].f2_27_RO[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row24[0].part3_line24_phasein_ratio_display_trade_a,part3_line24_phasein_ratio_display_trade_a,Part3 Line24 Phasein Ratio Display Trade A,Text,"(360, 551.97, 431.25, 563.969)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row24[0].f2_28_RO[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row24[0].part3_line24_phasein_ratio_display_trade_b,part3_line24_phasein_ratio_display_trade_b,Part3 Line24 Phasein Ratio Display Trade B,Text,"(432, 551.97, 503.25, 563.969)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row24[0].f2_29_RO[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row24[0].part3_line24_phasein_ratio_display_trade_c,part3_line24_phasein_ratio_display_trade_c,Part3 Line24 Phasein Ratio Display Trade C,Text,"(504, 551.97, 576, 563.969)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row25[0].f2_30[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row25[0].part3_line25_subtract_line19_from_line18_trade_a,part3_line25_subtract_line19_from_line18_trade_a,Part3 Line25 Subtract Line19 From Line18 Trade A,Text,"(360, 539.971, 431.25, 551.97)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row25[0].f2_31[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row25[0].part3_line25_subtract_line19_from_line18_trade_b,part3_line25_subtract_line19_from_line18_trade_b,Part3 Line25 Subtract Line19 From Line18 Trade B,Text,"(432, 539.971, 503.25, 551.97)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row25[0].f2_32[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row25[0].part3_line25_subtract_line19_from_line18_trade_c,part3_line25_subtract_line19_from_line18_trade_c,Part3 Line25 Subtract Line19 From Line18 Trade C,Text,"(504, 539.971, 576, 551.97)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row26[0].f2_33[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row26[0].part3_line26_multiply_line25_by_line24_trade_a,part3_line26_multiply_line25_by_line24_trade_a,Part3 Line26 Multiply Line25 By Line24 Trade A,Text,"(360, 503.971, 431.25, 515.971)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row26[0].f2_34[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row26[0].part3_line26_multiply_line25_by_line24_trade_b,part3_line26_multiply_line25_by_line24_trade_b,Part3 Line26 Multiply Line25 By Line24 Trade B,Text,"(432, 503.971, 503.25, 515.971)"
2,topmostSubform[0].Page2[0].Table_PartIII[0].Row26[0].f2_35[0],topmostSubform[0].Page2[0].Table_PartIII[0].Row26[0].part3_line26_multiply_line25_by_line24_trade_c,part3_line26_multiply_line25_by_line24_trade_c,Part3 Line26 Multiply Line25 By Line24 Trade C,Text,"(504, 503.971, 576, 515.971)"
2,topmostSubform[0].Page2[0].f2_36[0],topmostSubform[0].Page2[0].part4_line27_total_qualified_business_income_component,part4_line27_total_qualified_business_income_component,Part4 Line27 Total Qualified Business Income Component,Text,"(410.4, 467.968, 481.65, 479.967)"
2,topmostSubform[0].Page2[0].f2_37[0],topmostSubform[0].Page2[0].part4_line28_qualified_reit_dividends_and_ptp_income,part4_line28_qualified_reit_dividends_and_ptp_income,Part4 Line28 Qualified Reit Dividends And Ptp Income,Text,"(410.4, 443.97, 481.65, 455.969)"
2,topmostSubform[0].Page2[0].f2_38[0],topmostSubform[0].Page2[0].part4_line29_qualified_reit_ptp_loss_carryforward,part4_line29_qualified_reit_ptp_loss_carryforward,Part4 Line29 Qualified Reit Ptp Loss Carryforward,Text,"(413.4, 431.968, 479.4, 443.967)"
2,topmostSubform[0].Page2[0].f2_39[0],topmostSubform[0].Page2[0].part4_line30_total_qualified_reit_ptp_income,part4_line30_total_qualified_reit_ptp_income,Part4 Line30 Total Qualified Reit Ptp Income,Text,"(410.4, 407.97, 481.65, 419.969)"
2,topmostSubform[0].Page2[0].f2_40[0],topmostSubform[0].Page2[0].part4_line31_qualified_reit_ptp_component,part4_line31_qualified_reit_ptp_component,Part4 Line31 Qualified Reit Ptp Component,Text,"(410.4, 395.968, 481.65, 407.967)"
2,topmostSubform[0].Page2[0].f2_41[0],topmostSubform[0].Page2[0].part4_line32_qbi_deduction_before_income_limitation,part4_line32_qbi_deduction_before_income_limitation,Part4 Line32 Qbi Deduction Before Income Limitation,Text,"(504, 383.969, 576, 395.968)"
2,topmostSubform[0].Page2[0].f2_42[0],topmostSubform[0].Page2[0].part4_line33_taxable_income_before_qbi_deduction,part4_line33_taxable_income_before_qbi_deduction,Part4 Line33 Taxable Income Before Qbi Deduction,Text,"(410.4, 371.97, 481.65, 383.969)"
2,topmostSubform[0].Page2[0].f2_43[0],topmostSubform[0].Page2[0].part4_line34_net_capital_gain,part4_line34_net_capital_gain,Part4 Line34 Net Capital Gain,Text,"(410.4, 347.969, 481.65, 359.968)"
2,topmostSubform[0].Page2[0].f2_44[0],topmostSubform[0].Page2[0].part4_line35_taxable_income_minus_net_capital_gain,part4_line35_taxable_income_minus_net_capital_gain,Part4 Line35 Taxable Income Minus Net Capital Gain,Text,"(504, 335.97, 576, 347.969)"
2,topmostSubform[0].Page2[0].f2_45[0],topmostSubform[0].Page2[0].part4_line36_income_limitation,part4_line36_income_limitation,Part4 Line36 Income Limitation,Text,"(504, 323.968, 576, 335.967)"
2,topmostSubform[0].Page2[0].f2_46[0],topmostSubform[0].Page2[0].part4_line37_qbi_deduction_before_cooperative_reduction,part4_line37_qbi_deduction_before_cooperative_reduction,Part4 Line37 Qbi Deduction Before Cooperative Reduction,Text,"(504, 299.97, 576, 311.969)"
2,topmostSubform[0].Page2[0].f2_47[0],topmostSubform[0].Page2[0].part4_line38_dpad_cooperative_patron_reduction,part4_line38_dpad_cooperative_patron_reduction,Part4 Line38 Dpad Cooperative Patron Reduction,Text,"(504, 275.969, 576, 287.968)"
2,topmostSubform[0].Page2[0].f2_48[0],topmostSubform[0].Page2[0].part4_line39_qualified_business_income_deduction,part4_line39_qualified_business_income_deduction,Part4 Line39 Qualified Business Income Deduction,Text,"(504, 263.97, 576, 275.969)"
2,topmostSubform[0].Page2[0].f2_49[0],topmostSubform[0].Page2[0].total_qualified_reit_ptp_loss_carryforward_to_next_year,total_qualified_reit_ptp_loss_carryforward_to_next_year,Total Qualified Reit Ptp Loss Carryforward To Next Year,Text,"(507, 239.969, 573, 251.968)"
